omega,lambda_p,pi_bar
4.798797070980072021e-01,1.900570750236511230e+00,1.771748811006546021e-01
8.296599388122558594e-01,3.309579133987426758e+00,9.816542267799377441e-02
1.002445369958877563e-01,1.642395853996276855e-01,1.239248812198638916e-01
9.506896883249282837e-02,4.670523166656494141e+00,1.009075716137886047e-02
9.730683267116546631e-02,4.569804668426513672e+00,1.131291408091783524e-02
5.822750926017761230e-02,4.563508033752441406e+00,1.676345616579055786e-02
1.775624901056289673e-01,4.738792181015014648e-01,1.768628880381584167e-02
1.211491599678993225e-01,4.303661823272705078e+00,8.733060956001281738e-02
4.917781352996826172e-01,2.004936486482620239e-01,1.943598836660385132e-01
8.145246505737304688e-01,4.496264934539794922e+00,2.924702167510986328e-01
9.422811269760131836e-01,3.579044580459594727e+00,3.834621906280517578e-01
3.218960762023925781e-02,3.509664058685302734e+00,3.413346409797668457e-01
2.814036011695861816e-01,1.224260807037353516e+00,4.634793698787689209e-01
7.445246726274490356e-02,2.017106533050537109e+00,5.904544591903686523e-01
2.575258910655975342e-01,2.776242733001708984e+00,2.250022441148757935e-01
4.338509440422058105e-01,3.608717441558837891e+00,2.331757396459579468e-01
2.416815757751464844e-01,2.212250828742980957e-01,4.031597971916198730e-01
3.054641187191009521e-01,2.456895589828491211e+00,2.234256416559219360e-01
2.434399873018264771e-01,2.756793260574340820e+00,1.999729573726654053e-01
3.328963816165924072e-01,3.348486185073852539e+00,5.542848259210586548e-02
2.506846189498901367e-01,4.031848907470703125e+00,1.337641477584838867e-02
1.263481825590133667e-01,1.730381846427917480e+00,2.233619987964630127e-02
3.357307612895965576e-01,1.524596333503723145e+00,1.096331626176834106e-01
1.567141734994947910e-03,1.633992552757263184e+00,3.985190391540527344e-01
1.596211642026901245e-02,4.133076667785644531e+00,1.746563240885734558e-02
3.346781134605407715e-01,3.903985261917114258e+00,3.099205903708934784e-02
1.359075605869293213e-01,4.593838453292846680e-01,1.039237678050994873e-01
3.395100831985473633e-01,1.544342398643493652e+00,3.038894198834896088e-02
3.419676795601844788e-03,1.643295288085937500e+00,9.079846739768981934e-02
1.846520788967609406e-02,4.382656097412109375e+00,1.468515768647193909e-02
8.281541466712951660e-01,5.074415206909179688e-01,4.266184568405151367e-01
9.007123708724975586e-01,1.140649318695068359e+00,4.733004793524742126e-02
3.196888789534568787e-02,1.047996997833251953e+00,5.943289026618003845e-02
1.121894046664237976e-01,3.383948087692260742e+00,4.079338610172271729e-01
6.875223666429519653e-02,2.312366962432861328e+00,1.717488653957843781e-02
3.006496131420135498e-01,1.976654410362243652e+00,1.124582290649414062e-01
1.477986425161361694e-01,1.608747839927673340e+00,1.255991458892822266e-01
2.322268337011337280e-01,3.887674093246459961e+00,3.189716637134552002e-01
5.530691146850585938e-01,4.460467994213104248e-01,3.775253146886825562e-02
8.019527792930603027e-01,6.900367140769958496e-01,1.827388256788253784e-02
2.080309391021728516e-01,3.456881523132324219e+00,8.140925318002700806e-03
2.541093528270721436e-01,1.293557733297348022e-01,9.442053735256195068e-03
1.942088901996612549e-01,4.904711246490478516e+00,2.737929522991180420e-01
6.232647895812988281e-01,4.800439357757568359e+00,3.488825261592864990e-02
1.335347443819046021e-01,1.439903616905212402e+00,7.510334253311157227e-02
4.810142815113067627e-01,2.053815364837646484e+00,9.237982332706451416e-02
3.147866576910018921e-02,1.635601222515106201e-01,2.475165724754333496e-01
6.393176913261413574e-01,2.025408506393432617e+00,3.726896643638610840e-01
7.664479017257690430e-01,1.993567585945129395e+00,5.188877135515213013e-02
9.787287712097167969e-01,3.045732975006103516e+00,2.794930636882781982e-01
2.020785361528396606e-01,2.678665876388549805e+00,1.997080147266387939e-01
3.956831991672515869e-01,2.102989673614501953e+00,1.737760156393051147e-01
1.134636849164962769e-01,4.514397680759429932e-01,1.425437480211257935e-01
8.786690831184387207e-01,1.028416275978088379e+00,7.772649824619293213e-02
3.041253425180912018e-02,5.017662644386291504e-01,5.226117558777332306e-03
8.396431207656860352e-01,9.241896867752075195e-01,9.456017287448048592e-04
5.436736717820167542e-02,1.649650633335113525e-01,1.913464860990643501e-03
8.558515906333923340e-01,4.888494968414306641e+00,3.282662481069564819e-02
9.984356760978698730e-01,4.970501422882080078e+00,2.897787690162658691e-01
8.021569997072219849e-02,4.956049919128417969e+00,1.806843280792236328e-02
