omega,lambda_p,pi_bar
5.812912583351135254e-01,1.219040393829345703e+00,9.224286675453186035e-01
2.351097017526626587e-01,1.928287863731384277e+00,1.089445590972900391e+00
8.827354907989501953e-01,7.904435396194458008e-01,9.263610243797302246e-01
4.674105644226074219e-01,1.025129318237304688e+00,1.206018805503845215e+00
9.080304503440856934e-01,1.342749714851379395e+00,8.790247440338134766e-01
7.413319945335388184e-01,1.394030094146728516e+00,8.449693322181701660e-01
7.059631347656250000e-01,9.906567931175231934e-01,1.024663329124450684e+00
3.896414935588836670e-01,1.071731448173522949e+00,1.421358227729797363e+00
8.464752435684204102e-01,1.622459650039672852e+00,9.094371199607849121e-01
5.151776671409606934e-01,4.370139598846435547e+00,1.203878521919250488e+00
4.345911145210266113e-01,2.217971801757812500e+00,6.542416214942932129e-01
9.408102035522460938e-01,4.017549037933349609e+00,3.584536910057067871e-01
7.962454557418823242e-01,3.455886840820312500e+00,5.787811875343322754e-01
1.079206392168998718e-01,1.174100399017333984e+00,1.299332261085510254e+00
4.153623580932617188e-01,3.220842778682708740e-01,1.016321301460266113e+00
8.355026841163635254e-01,5.466886162757873535e-01,6.731366515159606934e-01
9.443456530570983887e-01,3.675288438796997070e+00,3.740355670452117920e-01
9.501211047172546387e-01,3.332569599151611328e-01,4.658396244049072266e-01
3.791972398757934570e-01,4.112589955329895020e-01,4.257974624633789062e-01
6.582150459289550781e-01,3.083270549774169922e+00,1.095754861831665039e+00
1.795861870050430298e-01,4.635986328125000000e+00,2.733442485332489014e-01
6.638019084930419922e-01,1.881043553352355957e+00,9.934847950935363770e-01
5.286774635314941406e-01,4.354012489318847656e+00,1.900558620691299438e-01
9.390769600868225098e-01,4.505889892578125000e+00,1.464091092348098755e-01
3.961857855319976807e-01,8.661190271377563477e-01,4.549478888511657715e-01
5.469272136688232422e-01,5.598834753036499023e-01,4.854247272014617920e-01
2.347598820924758911e-01,6.020135283470153809e-01,4.235641658306121826e-01
9.477506279945373535e-01,2.209821939468383789e+00,4.840990006923675537e-01
1.418283581733703613e-01,1.261270403861999512e+00,1.224242672324180603e-01
2.174291461706161499e-01,4.253894805908203125e+00,5.355935096740722656e-01
9.668264985084533691e-01,9.607528448104858398e-01,5.135584473609924316e-01
3.566830754280090332e-01,3.046501398086547852e+00,7.996649742126464844e-01
8.057270050048828125e-01,8.577629923820495605e-01,9.230051636695861816e-01
3.833573162555694580e-01,5.231949090957641602e-01,5.435677170753479004e-01
9.546163678169250488e-01,3.518988370895385742e+00,7.147756814956665039e-01
2.232714928686618805e-02,3.329792022705078125e+00,1.231356978416442871e+00
6.614302992820739746e-01,2.227940320968627930e+00,4.975553452968597412e-01
3.023533895611763000e-02,1.632338404655456543e+00,1.252833127975463867e+00
7.368379235267639160e-01,3.620543479919433594e+00,1.095870375633239746e+00
2.224140316247940063e-01,1.996811509132385254e+00,5.232927799224853516e-01
5.354153513908386230e-01,3.108824729919433594e+00,4.100507795810699463e-01
4.671968817710876465e-01,1.814357399940490723e+00,9.305605888366699219e-01
3.907612860202789307e-01,3.927093505859375000e+00,7.742388844490051270e-01
8.251359462738037109e-01,5.564506053924560547e-01,6.791331171989440918e-01
3.184306249022483826e-02,3.547704219818115234e+00,1.282423496246337891e+00
8.701391816139221191e-01,3.368478298187255859e+00,1.128485560417175293e+00
2.101584672927856445e-01,1.521976470947265625e+00,1.100693225860595703e+00
2.526356577873229980e-01,6.064137220382690430e-01,7.539723515510559082e-01
4.107115864753723145e-01,1.528432369232177734e+00,2.769216895103454590e-01
3.213466107845306396e-01,2.156254768371582031e+00,3.143009543418884277e-01
3.377148807048797607e-01,4.437977313995361328e+00,4.744367897510528564e-01
8.750630617141723633e-01,3.934547185897827148e+00,1.021803975105285645e+00
6.259377002716064453e-01,4.460571289062500000e+00,6.754408478736877441e-01
5.382891893386840820e-01,3.194784522056579590e-01,9.374238252639770508e-01
3.173476755619049072e-01,2.325709104537963867e+00,5.840733647346496582e-01
6.782226562500000000e-01,2.986710548400878906e+00,3.342108726501464844e-01
9.190154075622558594e-01,4.675357341766357422e+00,5.135833621025085449e-01
2.080743759870529175e-01,2.905014276504516602e+00,4.756286740303039551e-01
9.385153055191040039e-01,1.981512069702148438e+00,1.025975584983825684e+00
2.358105629682540894e-01,4.499478816986083984e+00,5.202111601829528809e-01
9.370296001434326172e-01,2.623848676681518555e+00,5.500291585922241211e-01
4.454602003097534180e-01,1.306625455617904663e-01,1.311645984649658203e+00
1.129232048988342285e-01,7.794421315193176270e-01,8.421164751052856445e-01
9.885793328285217285e-01,2.434238195419311523e+00,1.674657016992568970e-01
9.252197146415710449e-01,1.354941368103027344e+00,7.304900288581848145e-01
8.196342587471008301e-01,9.580484032630920410e-01,4.362009465694427490e-01
6.646899580955505371e-01,4.670767784118652344e+00,4.594873487949371338e-01
5.853551253676414490e-02,4.326581954956054688e+00,2.989930100739002228e-02
8.529887795448303223e-01,2.245471000671386719e+00,4.299273192882537842e-01
9.523443877696990967e-02,3.958190202713012695e+00,1.000751852989196777e+00
9.923467040061950684e-01,4.390014648437500000e+00,9.864951968193054199e-01
1.431538909673690796e-01,1.940667152404785156e+00,2.521052658557891846e-01
9.091454148292541504e-01,4.727462291717529297e+00,2.887474596500396729e-01
2.688480615615844727e-01,1.846264362335205078e+00,1.125220179557800293e+00
