omega,lambda_p,pi_bar
5.347520112991333008e-02,4.035531997680664062e+00,2.316623181104660034e-02
4.070994257926940918e-02,4.477965831756591797e+00,1.675899326801300049e-02
2.384122610092163086e-01,3.622802257537841797e+00,4.831543657928705215e-03
4.086775332689285278e-02,3.578489780426025391e+00,1.289854105561971664e-02
6.772650778293609619e-02,4.909349918365478516e+00,2.679229527711868286e-02
6.306219100952148438e-02,4.336452007293701172e+00,1.642718538641929626e-02
5.809315666556358337e-02,2.530517578125000000e+00,1.761247776448726654e-02
8.532253652811050415e-02,1.253783822059631348e+00,2.189242467284202576e-02
7.340351492166519165e-02,5.258993506431579590e-01,1.914660446345806122e-02
2.989456057548522949e-01,3.517985105514526367e+00,2.188305370509624481e-02
6.291680037975311279e-02,4.763752937316894531e+00,1.695300452411174774e-02
8.014609664678573608e-02,1.299738287925720215e+00,1.727456226944923401e-02
7.681741565465927124e-02,3.677128553390502930e+00,2.226859144866466522e-02
1.751124560832977295e-01,4.565684318542480469e+00,2.135117910802364349e-02
8.738362789154052734e-02,1.594743013381958008e+00,1.226836629211902618e-02
9.715985506772994995e-02,4.249840259552001953e+00,1.705911941826343536e-02
2.234972715377807617e-01,4.516532421112060547e+00,1.900378800928592682e-02
1.891141533851623535e-01,9.081010818481445312e-01,1.923636347055435181e-02
4.061876609921455383e-02,1.279843807220458984e+00,1.932099834084510803e-02
7.360028475522994995e-02,1.581999063491821289e+00,7.055219262838363647e-03
7.020359486341476440e-02,2.434771537780761719e+00,2.155419811606407166e-02
2.480578720569610596e-01,4.215027809143066406e+00,2.261856757104396820e-02
6.973907351493835449e-02,1.131667375564575195e+00,2.389501594007015228e-02
3.996039554476737976e-02,2.773503541946411133e+00,2.376881428062915802e-02
3.875124827027320862e-02,2.687520503997802734e+00,2.316700667142868042e-02
6.726577132940292358e-02,1.077896714210510254e+00,1.942079886794090271e-02
7.362630963325500488e-02,4.394677639007568359e+00,2.608281932771205902e-02
5.734364688396453857e-02,3.543431282043457031e+00,2.145817689597606659e-02
6.014564260840415955e-02,1.183944940567016602e+00,2.152334712445735931e-02
6.348223984241485596e-02,4.031518936157226562e+00,2.150554023683071136e-02
5.744680017232894897e-02,2.954961776733398438e+00,1.352881919592618942e-02
2.378174364566802979e-01,3.808747291564941406e+00,2.009093388915061951e-02
6.294839829206466675e-02,4.312669754028320312e+00,1.450519077479839325e-02
5.811043456196784973e-02,3.996881484985351562e+00,2.188497036695480347e-02
6.860867142677307129e-02,8.936545252799987793e-01,1.747623458504676819e-02
7.191085070371627808e-02,4.974327564239501953e+00,1.486919447779655457e-02
6.447482109069824219e-02,1.211368918418884277e+00,1.616039499640464783e-02
4.567185044288635254e-02,3.261697530746459961e+00,1.226080954074859619e-02
5.680260807275772095e-02,3.859449386596679688e+00,2.211713045835494995e-02
6.383276730775833130e-02,1.252579450607299805e+00,1.927239075303077698e-02
5.664755031466484070e-02,3.798881292343139648e+00,1.866142079234123230e-02
6.765174865722656250e-02,1.222958087921142578e+00,1.383080962114036083e-03
6.031460687518119812e-02,1.198862791061401367e+00,1.916156522929668427e-02
6.370424479246139526e-02,4.076919078826904297e+00,9.984230622649192810e-03
8.055379241704940796e-02,8.762707933783531189e-03,2.202587202191352844e-02
2.393350005149841309e-01,2.899938821792602539e+00,2.381959557533264160e-02
6.017930433154106140e-02,1.229705810546875000e+00,4.844484385102987289e-03
4.642645642161369324e-02,1.329361200332641602e+00,2.009497210383415222e-02
5.785267055034637451e-02,2.602503776550292969e+00,2.221543155610561371e-02
6.661064177751541138e-02,4.045789718627929688e+00,2.484069205820560455e-02
8.189180493354797363e-02,4.806324958801269531e+00,2.535087615251541138e-02
1.417901068925857544e-01,4.611833572387695312e+00,1.135054044425487518e-02
1.178097650408744812e-01,1.146152973175048828e+00,1.649530790746212006e-02
3.795451298356056213e-02,2.952540636062622070e+00,2.254263125360012054e-02
6.683643162250518799e-02,2.351524829864501953e+00,2.005221508443355560e-02
8.611992746591567993e-02,4.048163414001464844e+00,2.185489423573017120e-02
5.127922073006629944e-02,1.149011373519897461e+00,2.169183827936649323e-02
5.655561760067939758e-02,3.939145565032958984e+00,1.563633605837821960e-02
7.007014751434326172e-02,9.305714964866638184e-01,2.072763070464134216e-02
3.678191825747489929e-02,3.804093837738037109e+00,2.239298075437545776e-02
9.886687994003295898e-02,4.328872203826904297e+00,6.737543735653162003e-03
3.750465437769889832e-02,3.966722965240478516e+00,2.159933559596538544e-02
6.906999647617340088e-02,4.417932510375976562e+00,2.436948381364345551e-02
4.545332118868827820e-02,3.872571468353271484e+00,2.363262511789798737e-02
5.861002951860427856e-02,4.329797267913818359e+00,2.250686101615428925e-02
5.987366288900375366e-02,1.261540532112121582e+00,1.365036051720380783e-02
5.189484357833862305e-02,2.466345787048339844e+00,2.174220420420169830e-02
3.668812662363052368e-02,2.560173749923706055e+00,2.205682545900344849e-02
6.635986268520355225e-02,4.697232246398925781e+00,2.502460777759552002e-02
5.778737738728523254e-02,4.630154132843017578e+00,2.283054217696189880e-02
6.401291489601135254e-02,1.258655905723571777e+00,2.071153186261653900e-02
6.309878081083297729e-02,2.446409702301025391e+00,2.228003181517124176e-02
5.271660163998603821e-02,3.947271108627319336e+00,2.134382911026477814e-02
2.279561609029769897e-01,4.187455654144287109e+00,2.592633664608001709e-02
5.832242593169212341e-02,1.265360832214355469e+00,1.567955873906612396e-02
4.072505235671997070e-02,2.895972490310668945e+00,2.234856784343719482e-02
7.115421444177627563e-02,7.538514733314514160e-01,1.843334920704364777e-02
4.898280650377273560e-02,4.013224601745605469e+00,1.314038224518299103e-02
4.940278828144073486e-02,1.243419170379638672e+00,2.036160789430141449e-02
8.248952776193618774e-02,1.280757546424865723e+00,2.082996815443038940e-02
1.895506978034973145e-01,3.592630147933959961e+00,2.552242204546928406e-02
3.751081228256225586e-02,3.624417066574096680e+00,1.604775525629520416e-02
6.360033154487609863e-02,4.020132064819335938e+00,2.156719006597995758e-02
3.678198531270027161e-02,2.259958744049072266e+00,2.063870057463645935e-02
