omega,lambda_p,pi_bar
7.410869598388671875e-01,1.713550209999084473e+00,1.872193098068237305e+00
6.233880519866943359e-01,1.938166856765747070e+00,2.414152212440967560e-02
8.698546886444091797e-02,4.346022605895996094e-01,1.648236036300659180e+00
3.156189918518066406e-01,1.204762816429138184e+00,7.326000332832336426e-01
9.792644381523132324e-01,4.594998359680175781e+00,6.751185059547424316e-01
5.086207389831542969e-01,3.890984773635864258e+00,1.580930829048156738e+00
6.679788827896118164e-01,3.759111881256103516e+00,1.397919416427612305e+00
7.967491745948791504e-01,4.386331140995025635e-01,6.374817490577697754e-01
6.401265263557434082e-01,7.355620861053466797e-01,1.214203953742980957e+00
9.018829464912414551e-01,3.096780300140380859e+00,1.318744182586669922e+00
5.597139000892639160e-01,4.707507610321044922e+00,1.694547176361083984e+00
3.237024545669555664e-01,4.649941921234130859e+00,1.168267130851745605e+00
2.028333097696304321e-01,1.768741369247436523e+00,1.691027641296386719e+00
1.475404649972915649e-01,8.994598686695098877e-02,1.451224923133850098e+00
1.603861004114151001e-01,2.128045320510864258e+00,1.715780377388000488e+00
6.980943679809570312e-02,4.201853752136230469e+00,1.887481570243835449e+00
5.150310993194580078e-01,2.646203517913818359e+00,1.712869286537170410e+00
9.349452853202819824e-01,9.206591844558715820e-01,6.789432466030120850e-02
3.109312653541564941e-01,2.635458707809448242e+00,9.380096793174743652e-01
8.870939612388610840e-01,4.617564380168914795e-01,1.794918775558471680e+00
9.600833654403686523e-01,3.372927904129028320e+00,1.360726952552795410e+00
9.250278770923614502e-02,4.206700801849365234e+00,2.006420791149139404e-01
1.595644056797027588e-01,8.370459079742431641e-01,1.191429734230041504e+00
9.654376506805419922e-01,1.120350718498229980e+00,4.201842248439788818e-01
8.223428726196289062e-01,1.390354275703430176e+00,4.903792142868041992e-01
2.250482589006423950e-01,2.263680219650268555e+00,1.243424892425537109e+00
5.128700733184814453e-01,4.930528640747070312e+00,1.088359713554382324e+00
9.415587782859802246e-02,1.167132735252380371e+00,1.654548496007919312e-01
3.736648559570312500e-01,3.282823801040649414e+00,1.115257501602172852e+00
5.164533257484436035e-01,3.459231376647949219e+00,1.295510172843933105e+00
8.282569050788879395e-01,1.796572804450988770e+00,1.972086429595947266e+00
1.303318701684474945e-02,1.313238739967346191e+00,1.352639555931091309e+00
9.486187100410461426e-01,8.089587688446044922e-01,6.952419281005859375e-01
5.205967426300048828e-01,5.802763104438781738e-01,1.665350556373596191e+00
5.740432813763618469e-02,1.669167995452880859e+00,1.560685038566589355e+00
1.046251282095909119e-01,4.522009849548339844e+00,3.557939231395721436e-01
9.296286106109619141e-02,2.628035068511962891e+00,8.140872418880462646e-02
7.850126028060913086e-01,4.824469089508056641e+00,1.740095257759094238e+00
2.319518923759460449e-01,3.563292026519775391e+00,9.739389419555664062e-01
9.526512026786804199e-02,1.567657828330993652e+00,1.302388548851013184e+00
5.433455109596252441e-01,4.979742050170898438e+00,1.072276949882507324e+00
1.805123388767242432e-01,4.378128528594970703e+00,8.871459960937500000e-01
1.377312839031219482e-02,1.294532418251037598e+00,1.483201861381530762e+00
6.576874852180480957e-01,4.302819728851318359e+00,7.244670987129211426e-01
7.408325076103210449e-01,3.079184293746948242e+00,1.227109789848327637e+00
7.918399572372436523e-01,2.501191139221191406e+00,2.169932425022125244e-01
5.618349909782409668e-01,2.406127214431762695e+00,6.819478273391723633e-01
5.007570385932922363e-01,2.235959529876708984e+00,1.101012468338012695e+00
7.834181785583496094e-01,4.253806591033935547e+00,7.788188457489013672e-01
9.839030504226684570e-01,9.305753707885742188e-01,1.302321076393127441e+00
2.543202638626098633e-01,3.757860898971557617e+00,1.416427969932556152e+00
2.343916743993759155e-01,1.292869687080383301e+00,1.170652389526367188e+00
7.084789872169494629e-01,3.414768934249877930e+00,1.390242099761962891e+00
5.022222995758056641e-01,2.558284282684326172e+00,1.645747303962707520e+00
4.903895854949951172e-01,2.765273809432983398e+00,1.701414227485656738e+00
3.050596117973327637e-01,2.382525920867919922e+00,1.530949950218200684e+00
4.790095388889312744e-01,2.635976314544677734e+00,1.824179410934448242e+00
4.535640180110931396e-01,2.588367223739624023e+00,9.732484221458435059e-01
2.015661448240280151e-01,4.479663074016571045e-02,1.487604618072509766e+00
4.854854941368103027e-01,1.700821757316589355e+00,1.717622041702270508e+00
4.233641624450683594e-01,2.193376302719116211e+00,1.587741523981094360e-01
2.925239801406860352e-01,5.328862071037292480e-01,4.682400226593017578e-01
1.678203195333480835e-01,1.721630811691284180e+00,1.876863837242126465e+00
9.298126697540283203e-01,2.195008039474487305e+00,1.063698053359985352e+00
